timestamp,angle_deg,displacement_nm
2025-05-19T12:13:14.735524,257.85194453881445,1.167182667068687
2025-05-19T12:13:14.795848,257.85194453881445,1.167182667068687
2025-05-19T12:13:14.852699,257.85194453881445,1.167182667068687
2025-05-19T12:13:14.922294,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.006704,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.054577,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.104250,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.152122,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.204723,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.296476,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.367610,257.85194453881445,1.167182667068687
2025-05-19T12:13:15.418807,257.85194453881445,1.167182667068687
